"Rentrée";"Personnel";"Sexe";"Catégorie";"Grandes.disciplines";"classe_age3";"Effectif"
2018;"titulaires";"Masculin";"AM2D";"Lettres et sciences humaines";"35 ans et moins";189
2018;"titulaires";"Masculin";"AM2D";"Lettres et sciences humaines";"36 à 55 ans";1743
2018;"titulaires";"Masculin";"AM2D";"Lettres et sciences humaines";"56 ans et plus";893
2018;"titulaires";"Masculin";"AM2D";"Non spécifiée";"35 ans et moins";31
2018;"titulaires";"Masculin";"AM2D";"Non spécifiée";"36 à 55 ans";21
2018;"titulaires";"Masculin";"AM2D";"Non spécifiée";"56 ans et plus";35
2018;"titulaires";"Masculin";"AM2D";"Sciences";"35 ans et moins";224
2018;"titulaires";"Masculin";"AM2D";"Sciences";"36 à 55 ans";2126
2018;"titulaires";"Masculin";"AM2D";"Sciences";"56 ans et plus";746
2018;"titulaires";"Masculin";"MCF";"Droit, économie et gestion";"35 ans et moins";353
2018;"titulaires";"Masculin";"MCF";"Droit, économie et gestion";"36 à 55 ans";1733
2018;"titulaires";"Masculin";"MCF";"Droit, économie et gestion";"56 ans et plus";477
2018;"titulaires";"Masculin";"MCF";"Lettres et sciences humaines";"35 ans et moins";383
2018;"titulaires";"Masculin";"MCF";"Lettres et sciences humaines";"36 à 55 ans";2993
2018;"titulaires";"Masculin";"MCF";"Lettres et sciences humaines";"56 ans et plus";1006
2018;"titulaires";"Masculin";"MCF";"Médecine";"35 ans et moins";58
2018;"titulaires";"Masculin";"MCF";"Médecine";"36 à 55 ans";528
2018;"titulaires";"Masculin";"MCF";"Médecine";"56 ans et plus";141
2018;"titulaires";"Masculin";"MCF";"Odontologie";"35 ans et moins";18
2018;"titulaires";"Masculin";"MCF";"Odontologie";"36 à 55 ans";99
2018;"titulaires";"Masculin";"MCF";"Odontologie";"56 ans et plus";100
2018;"titulaires";"Masculin";"MCF";"Personnel des grands établissements";"35 ans et moins";29
2018;"titulaires";"Masculin";"MCF";"Personnel des grands établissements";"36 à 55 ans";203
2018;"titulaires";"Masculin";"MCF";"Personnel des grands établissements";"56 ans et plus";42
2018;"titulaires";"Masculin";"MCF";"Pharmacie";"35 ans et moins";53
2018;"titulaires";"Masculin";"MCF";"Pharmacie";"36 à 55 ans";348
2018;"titulaires";"Masculin";"MCF";"Pharmacie";"56 ans et plus";75
2018;"titulaires";"Masculin";"MCF";"Sciences";"35 ans et moins";1396
2018;"titulaires";"Masculin";"MCF";"Sciences";"36 à 55 ans";8106
2018;"titulaires";"Masculin";"MCF";"Sciences";"56 ans et plus";1414
2018;"titulaires";"Masculin";"PR";"Droit, économie et gestion";"35 ans et moins";43
2018;"titulaires";"Masculin";"PR";"Droit, économie et gestion";"36 à 55 ans";1082
2018;"titulaires";"Masculin";"PR";"Droit, économie et gestion";"56 ans et plus";478
2018;"titulaires";"Masculin";"PR";"Lettres et sciences humaines";"36 à 55 ans";1204
2018;"titulaires";"Masculin";"PR";"Lettres et sciences humaines";"56 ans et plus";1304
2018;"titulaires";"Masculin";"PR";"Médecine";"35 ans et moins";1
2018;"titulaires";"Masculin";"PR";"Médecine";"36 à 55 ans";1585
2018;"titulaires";"Masculin";"PR";"Médecine";"56 ans et plus";1737
2018;"titulaires";"Masculin";"PR";"Odontologie";"36 à 55 ans";33
2018;"titulaires";"Masculin";"PR";"Odontologie";"56 ans et plus";47
2018;"titulaires";"Masculin";"PR";"Personnel des grands établissements";"36 à 55 ans";164
2018;"titulaires";"Masculin";"PR";"Personnel des grands établissements";"56 ans et plus";232
2018;"titulaires";"Masculin";"PR";"Pharmacie";"36 à 55 ans";183
2018;"titulaires";"Masculin";"PR";"Pharmacie";"56 ans et plus";161
2018;"titulaires";"Masculin";"PR";"Sciences";"35 ans et moins";17
2018;"titulaires";"Masculin";"PR";"Sciences";"36 à 55 ans";4182
2018;"titulaires";"Masculin";"PR";"Sciences";"56 ans et plus";2316
2019;"non permanents";"Féminin";"ASS INV (corps NR)";"Droit, économie et gestion";"36 à 55 ans";3
2019;"non permanents";"Féminin";"ASS INV (corps NR)";"Lettres et sciences humaines";"36 à 55 ans";1
2019;"non permanents";"Féminin";"ASS INV (corps NR)";"Non spécifiée";"36 à 55 ans";11
2019;"non permanents";"Féminin";"ASS INV (corps NR)";"Sciences";"36 à 55 ans";3
2019;"non permanents";"Féminin";"ATER";"Droit, économie et gestion";"35 ans et moins";527
2019;"non permanents";"Féminin";"ATER";"Droit, économie et gestion";"36 à 55 ans";51
2019;"non permanents";"Féminin";"ATER";"Lettres et sciences humaines";"35 ans et moins";791
2019;"non permanents";"Féminin";"ATER";"Lettres et sciences humaines";"36 à 55 ans";235
2019;"non permanents";"Féminin";"ATER";"Lettres et sciences humaines";"56 ans et plus";6
2019;"non permanents";"Féminin";"ATER";"Non spécifiée";"35 ans et moins";103
2019;"non permanents";"Féminin";"ATER";"Non spécifiée";"36 à 55 ans";15
2019;"non permanents";"Féminin";"ATER";"Pharmacie";"35 ans et moins";27
2019;"non permanents";"Féminin";"ATER";"Pharmacie";"36 à 55 ans";4
2019;"non permanents";"Féminin";"ATER";"Sciences";"35 ans et moins";515
2019;"non permanents";"Féminin";"ATER";"Sciences";"36 à 55 ans";42
2019;"non permanents";"Féminin";"ATER";"Sciences";"56 ans et plus";1
2019;"non permanents";"Féminin";"CONT 2D";"Droit, économie et gestion";"35 ans et moins";31
2019;"non permanents";"Féminin";"CONT 2D";"Droit, économie et gestion";"36 à 55 ans";42
2019;"non permanents";"Féminin";"CONT 2D";"Droit, économie et gestion";"56 ans et plus";13
2019;"non permanents";"Féminin";"CONT 2D";"Droit, économie et gestion";"Non précisé";11
2019;"non permanents";"Féminin";"CONT 2D";"Lettres et sciences humaines";"35 ans et moins";125
2019;"non permanents";"Féminin";"CONT 2D";"Lettres et sciences humaines";"36 à 55 ans";226
2019;"non permanents";"Féminin";"CONT 2D";"Lettres et sciences humaines";"56 ans et plus";56
2019;"non permanents";"Féminin";"CONT 2D";"Lettres et sciences humaines";"Non précisé";16
2019;"non permanents";"Féminin";"CONT 2D";"Non spécifiée";"35 ans et moins";50
2019;"non permanents";"Féminin";"CONT 2D";"Non spécifiée";"36 à 55 ans";68
2019;"non permanents";"Féminin";"CONT 2D";"Non spécifiée";"56 ans et plus";14
2019;"non permanents";"Féminin";"CONT 2D";"Pharmacie";"35 ans et moins";1
2019;"non permanents";"Féminin";"CONT 2D";"Pharmacie";"36 à 55 ans";5
2019;"non permanents";"Féminin";"CONT 2D";"Pharmacie";"56 ans et plus";2
2019;"non permanents";"Féminin";"CONT 2D";"Sciences";"35 ans et moins";26
2019;"non permanents";"Féminin";"CONT 2D";"Sciences";"36 à 55 ans";21
2019;"non permanents";"Féminin";"CONT 2D";"Sciences";"56 ans et plus";4
2019;"non permanents";"Féminin";"CONT 2D";"Sciences";"Non précisé";7
2019;"non permanents";"Féminin";"DOCT AVEC ENS";"Droit, économie et gestion";"35 ans et moins";385
2019;"non permanents";"Féminin";"DOCT AVEC ENS";"Droit, économie et gestion";"36 à 55 ans";10
2019;"non permanents";"Féminin";"DOCT AVEC ENS";"Droit, économie et gestion";"Non précisé";4
2019;"non permanents";"Féminin";"DOCT AVEC ENS";"Lettres et sciences humaines";"35 ans et moins";744
2019;"non permanents";"Féminin";"DOCT AVEC ENS";"Lettres et sciences humaines";"36 à 55 ans";27
2019;"non permanents";"Féminin";"DOCT AVEC ENS";"Lettres et sciences humaines";"Non précisé";1
2019;"non permanents";"Féminin";"DOCT AVEC ENS";"Non spécifiée";"35 ans et moins";665
2019;"non permanents";"Féminin";"DOCT AVEC ENS";"Non spécifiée";"36 à 55 ans";11
2019;"non permanents";"Féminin";"DOCT AVEC ENS";"Non spécifiée";"Non précisé";1
2019;"non permanents";"Féminin";"DOCT AVEC ENS";"Pharmacie";"35 ans et moins";60
2019;"non permanents";"Féminin";"DOCT AVEC ENS";"Pharmacie";"36 à 55 ans";1
2019;"non permanents";"Féminin";"DOCT AVEC ENS";"Pharmacie";"Non précisé";2
2019;"non permanents";"Féminin";"DOCT AVEC ENS";"Sciences";"35 ans et moins";921
2019;"non permanents";"Féminin";"DOCT AVEC ENS";"Sciences";"36 à 55 ans";4
2019;"non permanents";"Féminin";"DOCT AVEC ENS";"Sciences";"Non précisé";7
2019;"non permanents";"Féminin";"DOCT SANS ENS";"Droit, économie et gestion";"35 ans et moins";280
2019;"non permanents";"Féminin";"DOCT SANS ENS";"Droit, économie et gestion";"36 à 55 ans";14
2019;"non permanents";"Féminin";"DOCT SANS ENS";"Droit, économie et gestion";"Non précisé";5
2019;"non permanents";"Féminin";"DOCT SANS ENS";"Lettres et sciences humaines";"35 ans et moins";676
2019;"non permanents";"Féminin";"DOCT SANS ENS";"Lettres et sciences humaines";"36 à 55 ans";42
2019;"non permanents";"Féminin";"DOCT SANS ENS";"Lettres et sciences humaines";"56 ans et plus";5
2019;"non permanents";"Féminin";"DOCT SANS ENS";"Lettres et sciences humaines";"Non précisé";13
2019;"non permanents";"Féminin";"DOCT SANS ENS";"Non spécifiée";"35 ans et moins";1363
2019;"non permanents";"Féminin";"DOCT SANS ENS";"Non spécifiée";"36 à 55 ans";34
2019;"non permanents";"Féminin";"DOCT SANS ENS";"Non spécifiée";"Non précisé";6
2019;"non permanents";"Féminin";"DOCT SANS ENS";"Pharmacie";"35 ans et moins";99
2019;"non permanents";"Féminin";"DOCT SANS ENS";"Pharmacie";"36 à 55 ans";1
2019;"non permanents";"Féminin";"DOCT SANS ENS";"Pharmacie";"Non précisé";2
2019;"non permanents";"Féminin";"DOCT SANS ENS";"Sciences";"35 ans et moins";1904
2019;"non permanents";"Féminin";"DOCT SANS ENS";"Sciences";"36 à 55 ans";17
2019;"non permanents";"Féminin";"DOCT SANS ENS";"Sciences";"56 ans et plus";2
2019;"non permanents";"Féminin";"DOCT SANS ENS";"Sciences";"Non précisé";38
2019;"non permanents";"Féminin";"LECTEUR ET REP";"Lettres et sciences humaines";"35 ans et moins";387
2019;"non permanents";"Féminin";"LECTEUR ET REP";"Lettres et sciences humaines";"36 à 55 ans";115
2019;"non permanents";"Féminin";"LECTEUR ET REP";"Lettres et sciences humaines";"56 ans et plus";10
2019;"non permanents";"Féminin";"LECTEUR ET REP";"Non spécifiée";"35 ans et moins";13
2019;"non permanents";"Féminin";"LECTEUR ET REP";"Non spécifiée";"36 à 55 ans";3
2019;"non permanents";"Féminin";"LECTEUR ET REP";"Non spécifiée";"56 ans et plus";1
2019;"non permanents";"Féminin";"LRU";"Droit, économie et gestion";"35 ans et moins";54
2019;"non permanents";"Féminin";"LRU";"Droit, économie et gestion";"36 à 55 ans";93
2019;"non permanents";"Féminin";"LRU";"Droit, économie et gestion";"56 ans et plus";27
2019;"non permanents";"Féminin";"LRU";"Droit, économie et gestion";"Non précisé";1
2019;"non permanents";"Féminin";"LRU";"Lettres et sciences humaines";"35 ans et moins";126
2019;"non permanents";"Féminin";"LRU";"Lettres et sciences humaines";"36 à 55 ans";263
2019;"non permanents";"Féminin";"LRU";"Lettres et sciences humaines";"56 ans et plus";70
2019;"non permanents";"Féminin";"LRU";"Lettres et sciences humaines";"Non précisé";1
2019;"non permanents";"Féminin";"LRU";"Non spécifiée";"35 ans et moins";67
2019;"non permanents";"Féminin";"LRU";"Non spécifiée";"36 à 55 ans";113
2019;"non permanents";"Féminin";"LRU";"Non spécifiée";"56 ans et plus";37
2019;"non permanents";"Féminin";"LRU";"Pharmacie";"35 ans et moins";4
2019;"non permanents";"Féminin";"LRU";"Pharmacie";"36 à 55 ans";4
2019;"non permanents";"Féminin";"LRU";"Sciences";"35 ans et moins";45
2019;"non permanents";"Féminin";"LRU";"Sciences";"36 à 55 ans";38
2019;"non permanents";"Féminin";"LRU";"Sciences";"56 ans et plus";10
2019;"non permanents";"Féminin";"MAITRE LANGUE";"Lettres et sciences humaines";"35 ans et moins";51
2019;"non permanents";"Féminin";"MAITRE LANGUE";"Lettres et sciences humaines";"36 à 55 ans";39
2019;"non permanents";"Féminin";"MAITRE LANGUE";"Lettres et sciences humaines";"56 ans et plus";5
2019;"non permanents";"Féminin";"MAITRE LANGUE";"Non spécifiée";"35 ans et moins";9
2019;"non permanents";"Féminin";"MAITRE LANGUE";"Non spécifiée";"36 à 55 ans";8
2019;"non permanents";"Féminin";"MAITRE LANGUE";"Non spécifiée";"56 ans et plus";2
2019;"non permanents";"Féminin";"MCF ASS-INV";"Droit, économie et gestion";"35 ans et moins";13
2019;"non permanents";"Féminin";"MCF ASS-INV";"Droit, économie et gestion";"36 à 55 ans";144
2019;"non permanents";"Féminin";"MCF ASS-INV";"Droit, économie et gestion";"56 ans et plus";41
2019;"non permanents";"Féminin";"MCF ASS-INV";"Droit, économie et gestion";"Non précisé";2
2019;"non permanents";"Féminin";"MCF ASS-INV";"Lettres et sciences humaines";"35 ans et moins";25
2019;"non permanents";"Féminin";"MCF ASS-INV";"Lettres et sciences humaines";"36 à 55 ans";196
2019;"non permanents";"Féminin";"MCF ASS-INV";"Lettres et sciences humaines";"56 ans et plus";73
2019;"non permanents";"Féminin";"MCF ASS-INV";"Non spécifiée";"35 ans et moins";4
2019;"non permanents";"Féminin";"MCF ASS-INV";"Non spécifiée";"36 à 55 ans";29
2019;"non permanents";"Féminin";"MCF ASS-INV";"Non spécifiée";"56 ans et plus";8
2019;"non permanents";"Féminin";"MCF ASS-INV";"Pharmacie";"35 ans et moins";4
2019;"non permanents";"Féminin";"MCF ASS-INV";"Pharmacie";"36 à 55 ans";14
2019;"non permanents";"Féminin";"MCF ASS-INV";"Pharmacie";"56 ans et plus";3
2019;"non permanents";"Féminin";"MCF ASS-INV";"Sciences";"35 ans et moins";12
2019;"non permanents";"Féminin";"MCF ASS-INV";"Sciences";"36 à 55 ans";45
2019;"non permanents";"Féminin";"MCF ASS-INV";"Sciences";"56 ans et plus";15
2019;"non permanents";"Féminin";"MCF ASS-INV";"Sciences";"Non précisé";1
2019;"non permanents";"Féminin";"PR ASS-INV";"Droit, économie et gestion";"35 ans et moins";2
2019;"non permanents";"Féminin";"PR ASS-INV";"Droit, économie et gestion";"36 à 55 ans";79
2019;"non permanents";"Féminin";"PR ASS-INV";"Droit, économie et gestion";"56 ans et plus";40
2019;"non permanents";"Féminin";"PR ASS-INV";"Droit, économie et gestion";"Non précisé";7
2019;"non permanents";"Féminin";"PR ASS-INV";"Lettres et sciences humaines";"35 ans et moins";2
2019;"non permanents";"Féminin";"PR ASS-INV";"Lettres et sciences humaines";"36 à 55 ans";62
2019;"non permanents";"Féminin";"PR ASS-INV";"Lettres et sciences humaines";"56 ans et plus";41
2019;"non permanents";"Féminin";"PR ASS-INV";"Lettres et sciences humaines";"Non précisé";2
2019;"non permanents";"Féminin";"PR ASS-INV";"Non spécifiée";"36 à 55 ans";18
2019;"non permanents";"Féminin";"PR ASS-INV";"Non spécifiée";"56 ans et plus";11
2019;"non permanents";"Féminin";"PR ASS-INV";"Pharmacie";"35 ans et moins";1
2019;"non permanents";"Féminin";"PR ASS-INV";"Pharmacie";"36 à 55 ans";8
2019;"non permanents";"Féminin";"PR ASS-INV";"Pharmacie";"56 ans et plus";5
2019;"non permanents";"Féminin";"PR ASS-INV";"Sciences";"35 ans et moins";1
2019;"non permanents";"Féminin";"PR ASS-INV";"Sciences";"36 à 55 ans";18
2019;"non permanents";"Féminin";"PR ASS-INV";"Sciences";"56 ans et plus";12
2019;"non permanents";"Masculin";"ASS INV (corps NR)";"Droit, économie et gestion";"36 à 55 ans";7
2019;"non permanents";"Masculin";"ASS INV (corps NR)";"Droit, économie et gestion";"56 ans et plus";3
2019;"non permanents";"Masculin";"ASS INV (corps NR)";"Lettres et sciences humaines";"36 à 55 ans";1
2019;"non permanents";"Masculin";"ASS INV (corps NR)";"Non spécifiée";"35 ans et moins";1
2019;"non permanents";"Masculin";"ASS INV (corps NR)";"Non spécifiée";"36 à 55 ans";10
2019;"non permanents";"Masculin";"ASS INV (corps NR)";"Non spécifiée";"56 ans et plus";1
2019;"non permanents";"Masculin";"ASS INV (corps NR)";"Sciences";"36 à 55 ans";7
2019;"non permanents";"Masculin";"ASS INV (corps NR)";"Sciences";"56 ans et plus";4
2019;"non permanents";"Masculin";"ATER";"Droit, économie et gestion";"35 ans et moins";551
2019;"non permanents";"Masculin";"ATER";"Droit, économie et gestion";"36 à 55 ans";65
2019;"non permanents";"Masculin";"ATER";"Lettres et sciences humaines";"35 ans et moins";583
2019;"non permanents";"Masculin";"ATER";"Lettres et sciences humaines";"36 à 55 ans";137
2019;"non permanents";"Masculin";"ATER";"Lettres et sciences humaines";"56 ans et plus";3
2019;"non permanents";"Masculin";"ATER";"Non spécifiée";"35 ans et moins";93
2019;"non permanents";"Masculin";"ATER";"Non spécifiée";"36 à 55 ans";10
2019;"non permanents";"Masculin";"ATER";"Pharmacie";"35 ans et moins";23
2019;"non permanents";"Masculin";"ATER";"Pharmacie";"36 à 55 ans";3
2019;"non permanents";"Masculin";"ATER";"Sciences";"35 ans et moins";702
2019;"non permanents";"Masculin";"ATER";"Sciences";"36 à 55 ans";68
2019;"non permanents";"Masculin";"CONT 2D";"Droit, économie et gestion";"35 ans et moins";37
2019;"non permanents";"Masculin";"CONT 2D";"Droit, économie et gestion";"36 à 55 ans";46
2019;"non permanents";"Masculin";"CONT 2D";"Droit, économie et gestion";"56 ans et plus";22
2019;"non permanents";"Masculin";"CONT 2D";"Droit, économie et gestion";"Non précisé";8
2019;"non permanents";"Masculin";"CONT 2D";"Lettres et sciences humaines";"35 ans et moins";87
2019;"non permanents";"Masculin";"CONT 2D";"Lettres et sciences humaines";"36 à 55 ans";148
2019;"non permanents";"Masculin";"CONT 2D";"Lettres et sciences humaines";"56 ans et plus";50
2019;"non permanents";"Masculin";"CONT 2D";"Lettres et sciences humaines";"Non précisé";4
2019;"non permanents";"Masculin";"CONT 2D";"Non spécifiée";"35 ans et moins";36
2019;"non permanents";"Masculin";"CONT 2D";"Non spécifiée";"36 à 55 ans";24
2019;"non permanents";"Masculin";"CONT 2D";"Non spécifiée";"56 ans et plus";15
2019;"non permanents";"Masculin";"CONT 2D";"Pharmacie";"35 ans et moins";1
2019;"non permanents";"Masculin";"CONT 2D";"Pharmacie";"36 à 55 ans";1
2019;"non permanents";"Masculin";"CONT 2D";"Sciences";"35 ans et moins";50
2019;"non permanents";"Masculin";"CONT 2D";"Sciences";"36 à 55 ans";67
2019;"non permanents";"Masculin";"CONT 2D";"Sciences";"56 ans et plus";19
2019;"non permanents";"Masculin";"CONT 2D";"Sciences";"Non précisé";5
2019;"non permanents";"Masculin";"DOCT AVEC ENS";"Droit, économie et gestion";"35 ans et moins";341
2019;"non permanents";"Masculin";"DOCT AVEC ENS";"Droit, économie et gestion";"36 à 55 ans";6
2019;"non permanents";"Masculin";"DOCT AVEC ENS";"Droit, économie et gestion";"Non précisé";2
2019;"non permanents";"Masculin";"DOCT AVEC ENS";"Lettres et sciences humaines";"35 ans et moins";498
2019;"non permanents";"Masculin";"DOCT AVEC ENS";"Lettres et sciences humaines";"36 à 55 ans";28
2019;"non permanents";"Masculin";"DOCT AVEC ENS";"Lettres et sciences humaines";"56 ans et plus";2
2019;"non permanents";"Masculin";"DOCT AVEC ENS";"Lettres et sciences humaines";"Non précisé";3
2019;"non permanents";"Masculin";"DOCT AVEC ENS";"Non spécifiée";"35 ans et moins";906
2019;"non permanents";"Masculin";"DOCT AVEC ENS";"Non spécifiée";"36 à 55 ans";5
2019;"non permanents";"Masculin";"DOCT AVEC ENS";"Non spécifiée";"Non précisé";2
2019;"non permanents";"Masculin";"DOCT AVEC ENS";"Pharmacie";"35 ans et moins";34
2019;"non permanents";"Masculin";"DOCT AVEC ENS";"Pharmacie";"36 à 55 ans";1
2019;"non permanents";"Masculin";"DOCT AVEC ENS";"Sciences";"35 ans et moins";1759
2019;"non permanents";"Masculin";"DOCT AVEC ENS";"Sciences";"36 à 55 ans";14
2019;"non permanents";"Masculin";"DOCT AVEC ENS";"Sciences";"Non précisé";28
2019;"non permanents";"Masculin";"DOCT SANS ENS";"Autres Santé";"35 ans et moins";1
2019;"non permanents";"Masculin";"DOCT SANS ENS";"Droit, économie et gestion";"35 ans et moins";331
2019;"non permanents";"Masculin";"DOCT SANS ENS";"Droit, économie et gestion";"36 à 55 ans";11
2019;"non permanents";"Masculin";"DOCT SANS ENS";"Droit, économie et gestion";"Non précisé";5
2019;"non permanents";"Masculin";"DOCT SANS ENS";"Lettres et sciences humaines";"35 ans et moins";514
2019;"non permanents";"Masculin";"DOCT SANS ENS";"Lettres et sciences humaines";"36 à 55 ans";28
2019;"non permanents";"Masculin";"DOCT SANS ENS";"Lettres et sciences humaines";"56 ans et plus";2
2019;"non permanents";"Masculin";"DOCT SANS ENS";"Lettres et sciences humaines";"Non précisé";9
2019;"non permanents";"Masculin";"DOCT SANS ENS";"Non spécifiée";"35 ans et moins";1693
2019;"non permanents";"Masculin";"DOCT SANS ENS";"Non spécifiée";"36 à 55 ans";35
2019;"non permanents";"Masculin";"DOCT SANS ENS";"Non spécifiée";"Non précisé";12
2019;"non permanents";"Masculin";"DOCT SANS ENS";"Pharmacie";"35 ans et moins";74
2019;"non permanents";"Masculin";"DOCT SANS ENS";"Pharmacie";"Non précisé";3
2019;"non permanents";"Masculin";"DOCT SANS ENS";"Sciences";"35 ans et moins";2983
2019;"non permanents";"Masculin";"DOCT SANS ENS";"Sciences";"36 à 55 ans";38
2019;"non permanents";"Masculin";"DOCT SANS ENS";"Sciences";"56 ans et plus";1
2019;"non permanents";"Masculin";"DOCT SANS ENS";"Sciences";"Non précisé";46
2019;"non permanents";"Masculin";"LECTEUR ET REP";"Lettres et sciences humaines";"35 ans et moins";167
2019;"non permanents";"Masculin";"LECTEUR ET REP";"Lettres et sciences humaines";"36 à 55 ans";51
2019;"non permanents";"Masculin";"LECTEUR ET REP";"Lettres et sciences humaines";"56 ans et plus";3
2019;"non permanents";"Masculin";"LECTEUR ET REP";"Non spécifiée";"35 ans et moins";7
2019;"non permanents";"Masculin";"LECTEUR ET REP";"Non spécifiée";"36 à 55 ans";1
2019;"non permanents";"Masculin";"LECTEUR ET REP";"Non spécifiée";"56 ans et plus";1
2019;"non permanents";"Masculin";"LRU";"Droit, économie et gestion";"35 ans et moins";71
2019;"non permanents";"Masculin";"LRU";"Droit, économie et gestion";"36 à 55 ans";89
2019;"non permanents";"Masculin";"LRU";"Droit, économie et gestion";"56 ans et plus";44
2019;"non permanents";"Masculin";"LRU";"Droit, économie et gestion";"Non précisé";1
2019;"non permanents";"Masculin";"LRU";"Lettres et sciences humaines";"35 ans et moins";86
2019;"non permanents";"Masculin";"LRU";"Lettres et sciences humaines";"36 à 55 ans";162
2019;"non permanents";"Masculin";"LRU";"Lettres et sciences humaines";"56 ans et plus";48
2019;"non permanents";"Masculin";"LRU";"Non spécifiée";"35 ans et moins";85
2019;"non permanents";"Masculin";"LRU";"Non spécifiée";"36 à 55 ans";141
2019;"non permanents";"Masculin";"LRU";"Non spécifiée";"56 ans et plus";47
2019;"non permanents";"Masculin";"LRU";"Pharmacie";"35 ans et moins";2
2019;"non permanents";"Masculin";"LRU";"Pharmacie";"36 à 55 ans";3
2019;"non permanents";"Masculin";"LRU";"Pharmacie";"56 ans et plus";1
2019;"non permanents";"Masculin";"LRU";"Sciences";"35 ans et moins";84
2019;"non permanents";"Masculin";"LRU";"Sciences";"36 à 55 ans";105
2019;"non permanents";"Masculin";"LRU";"Sciences";"56 ans et plus";35
2019;"non permanents";"Masculin";"MAITRE LANGUE";"Lettres et sciences humaines";"35 ans et moins";28
2019;"non permanents";"Masculin";"MAITRE LANGUE";"Lettres et sciences humaines";"36 à 55 ans";19
2019;"non permanents";"Masculin";"MAITRE LANGUE";"Lettres et sciences humaines";"56 ans et plus";3
2019;"non permanents";"Masculin";"MAITRE LANGUE";"Non spécifiée";"35 ans et moins";3
2019;"non permanents";"Masculin";"MAITRE LANGUE";"Non spécifiée";"36 à 55 ans";1
2019;"non permanents";"Masculin";"MCF ASS-INV";"Droit, économie et gestion";"35 ans et moins";28
2019;"non permanents";"Masculin";"MCF ASS-INV";"Droit, économie et gestion";"36 à 55 ans";321
2019;"non permanents";"Masculin";"MCF ASS-INV";"Droit, économie et gestion";"56 ans et plus";128
2019;"non permanents";"Masculin";"MCF ASS-INV";"Droit, économie et gestion";"Non précisé";2
2019;"non permanents";"Masculin";"MCF ASS-INV";"Lettres et sciences humaines";"35 ans et moins";26
2019;"non permanents";"Masculin";"MCF ASS-INV";"Lettres et sciences humaines";"36 à 55 ans";266
2019;"non permanents";"Masculin";"MCF ASS-INV";"Lettres et sciences humaines";"56 ans et plus";89
2019;"non permanents";"Masculin";"MCF ASS-INV";"Lettres et sciences humaines";"Non précisé";2
2019;"non permanents";"Masculin";"MCF ASS-INV";"Non spécifiée";"35 ans et moins";7
2019;"non permanents";"Masculin";"MCF ASS-INV";"Non spécifiée";"36 à 55 ans";68
2019;"non permanents";"Masculin";"MCF ASS-INV";"Non spécifiée";"56 ans et plus";20
2019;"non permanents";"Masculin";"MCF ASS-INV";"Pharmacie";"35 ans et moins";2
2019;"non permanents";"Masculin";"MCF ASS-INV";"Pharmacie";"36 à 55 ans";16
2019;"non permanents";"Masculin";"MCF ASS-INV";"Pharmacie";"56 ans et plus";11
2019;"non permanents";"Masculin";"MCF ASS-INV";"Sciences";"35 ans et moins";30
2019;"non permanents";"Masculin";"MCF ASS-INV";"Sciences";"36 à 55 ans";206
2019;"non permanents";"Masculin";"MCF ASS-INV";"Sciences";"56 ans et plus";77
2019;"non permanents";"Masculin";"MCF ASS-INV";"Sciences";"Non précisé";2
2019;"non permanents";"Masculin";"PR ASS-INV";"Droit, économie et gestion";"35 ans et moins";13
2019;"non permanents";"Masculin";"PR ASS-INV";"Droit, économie et gestion";"36 à 55 ans";265
2019;"non permanents";"Masculin";"PR ASS-INV";"Droit, économie et gestion";"56 ans et plus";163
2019;"non permanents";"Masculin";"PR ASS-INV";"Droit, économie et gestion";"Non précisé";5
2019;"non permanents";"Masculin";"PR ASS-INV";"Lettres et sciences humaines";"35 ans et moins";2
2019;"non permanents";"Masculin";"PR ASS-INV";"Lettres et sciences humaines";"36 à 55 ans";101
2019;"non permanents";"Masculin";"PR ASS-INV";"Lettres et sciences humaines";"56 ans et plus";78
2019;"non permanents";"Masculin";"PR ASS-INV";"Lettres et sciences humaines";"Non précisé";1
2019;"non permanents";"Masculin";"PR ASS-INV";"Non spécifiée";"35 ans et moins";3
2019;"non permanents";"Masculin";"PR ASS-INV";"Non spécifiée";"36 à 55 ans";60
2019;"non permanents";"Masculin";"PR ASS-INV";"Non spécifiée";"56 ans et plus";37
2019;"non permanents";"Masculin";"PR ASS-INV";"Pharmacie";"35 ans et moins";1
2019;"non permanents";"Masculin";"PR ASS-INV";"Pharmacie";"36 à 55 ans";8
2019;"non permanents";"Masculin";"PR ASS-INV";"Pharmacie";"56 ans et plus";8
2019;"non permanents";"Masculin";"PR ASS-INV";"Sciences";"35 ans et moins";3
2019;"non permanents";"Masculin";"PR ASS-INV";"Sciences";"36 à 55 ans";126
2019;"non permanents";"Masculin";"PR ASS-INV";"Sciences";"56 ans et plus";88
2019;"titulaires";"Féminin";"AM2D";"Droit, économie et gestion";"35 ans et moins";49
2019;"titulaires";"Féminin";"AM2D";"Droit, économie et gestion";"36 à 55 ans";644
2019;"titulaires";"Féminin";"AM2D";"Droit, économie et gestion";"56 ans et plus";204
2019;"titulaires";"Féminin";"AM2D";"Lettres et sciences humaines";"35 ans et moins";367
2019;"titulaires";"Féminin";"AM2D";"Lettres et sciences humaines";"36 à 55 ans";2727
2019;"titulaires";"Féminin";"AM2D";"Lettres et sciences humaines";"56 ans et plus";1035
